inchi_rea,inchikey_rea,smiles_rea,smiles_pro,RGT,SOL,CAT,ylds,reference
"InChI=1S/C17H20O2/c1-17(2,3)13-7-10-16(18)15(11-13)12-5-8-14(19-4)9-6-12/h5-11,18H,1-4H3",VHNCMFYKBRTACQ-UHFFFAOYSA-N,COc1ccc(-c2cc(C(C)(C)C)ccc2O)cc1,COc1ccc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)cc(-c4ccc(OC)cc4)c3O)c2O)cc1,"['64-19-7', '431-03-8', '7782-44-7']",['7732-18-5'],[],55.0,Atmosphere- and Solvent-Controlled Coupling and Acetylation of Phenols Induced by Visible Light
"InChI=1S/C18H24O/c1-11-3-16(17(19)4-12(11)2)18-8-13-5-14(9-18)7-15(6-13)10-18/h3-4,13-15,19H,5-10H2,1-2H3",GWCMYYAABYVUQZ-UHFFFAOYSA-N,Cc1cc(O)c(C23CC4CC(CC(C4)C2)C3)cc1C,Cc1cc(C23CC4CC(CC(C4)C2)C3)c(O)c(-c2c(C)c(C)cc(C34CC5CC(CC(C5)C3)C4)c2O)c1C,"['64-19-7', '7664-93-9', '7778-50-9']",['7732-18-5'],[],55.0,Asymmetric metathesis reactions involving achiral and meso substrates
"InChI=1S/C15H12N2O2/c1-19-15-9-11(5-6-14(15)18)8-12(10-16)13-4-2-3-7-17-13/h2-9,18H,1H3",VNGWLLJZPDZEQS-UHFFFAOYSA-N,COc1cc(C=C(C#N)c2ccccn2)ccc1O,COc1cc(C=C(C#N)c2ccccn2)cc(-c2cc(C=C(C#N)c3ccccn3)cc(OC)c2O)c1O,['3240-34-4'],['75-05-8'],[],55.0,Structural Studies on Bioactive Compounds. 32.Oxidation of Tyrphostin Protein Tyrosine Kinase Inhibitors with Hypervalent Iodine Reagents
"InChI=1S/C10H14O/c1-6-5-10(11)9(4)8(3)7(6)2/h5,11H,1-4H3",PXSSNPBEHHJLDH-UHFFFAOYSA-N,Cc1cc(O)c(C)c(C)c1C,Cc1c(C)c(C)c(-c2c(C)c(C)c(C)c(C)c2O)c(O)c1C,[],['108-88-3'],"['110-18-9', '51198-11-9']",54.0,"Production of hexaalkyl-2,2'-biphenols and octaalkyl-2,2'-biphenols by catalytic oxidative coupling of substituted phenols"
"InChI=1S/C12H18O/c1-5-8(2)11-6-10(4)12(13)7-9(11)3/h6-8,13H,5H2,1-4H3",QFEUWVMMHWPGIE-UHFFFAOYSA-N,CCC(C)c1cc(C)c(O)cc1C,CCC(C)c1cc(C)c(O)c(-c2c(C)c(C(C)CC)cc(C)c2O)c1C,[],['75-09-2'],"['110-18-9', '51198-11-9']",54.0,"Production of hexaalkyl-2,2'-biphenols and octaalkyl-2,2'-biphenols by catalytic oxidative coupling of substituted phenols"
"InChI=1S/C10H13BrO/c1-10(2,3)7-4-5-9(12)8(11)6-7/h4-6,12H,1-3H3",FFRLMQPMGIMHHQ-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(Br)c1,CC(C)(C)c1cc(Br)c(O)c(-c2cc(C(C)(C)C)cc(Br)c2O)c1,['7087-68-5'],['920-66-1'],[],54.0,Dehydrogenative Anodic C-C Coupling of Phenols Bearing Electron-Withdrawing Groups
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['110-18-9', '7782-44-7']",['67-56-1'],['7447-39-4'],50.0,Thermochromic compositions from trisubstituted pyridine leuco dyes
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['7782-44-7', '943218-70-0']",['109-99-9'],[],50.0,Aryl Hydroxylation from a Mononuclear Copper-Hydroperoxo Species
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,['118-75-2'],[],[],49.0,Interaction between biphenols and anions: Selective receptor for dihydrogenphosphate
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,[],[],['1571088-71-5'],46.0,Mechanism of phenol oxidation by heterodinuclear Ni Cu bis(μ-oxo) complexes involving nucleophilic oxo groups
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,['7782-44-7'],['107-06-2'],"['1625-91-8', '1442433-71-7']",45.0,"Oxidative photocatalytic homo- and cross-coupling of phenols: Nonenzymatic, catalytic method for coupling tyrosine"
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['7782-44-7', '7647-01-0']","['75-05-8', '7732-18-5']",['1425681-54-4'],45.0,"Functional models of α-keto acid dependent nonheme iron oxygenases: synthesis and reactivity of biomimetic iron(II) benzoylformate complexes supported by a 2,9-dimethyl-1,10-phenanthroline ligand"
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,['7782-44-7'],['67-56-1'],['1259381-64-0'],45.0,"Copper(I) in the cleft: syntheses, structures and catalytic properties of {Cu+-Co3+-Cu+} and {Cu+-Fe3+-Cu+} heterobimetallic complexes"
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,['7632-00-0'],['75-05-8'],['2773404-80-9'],44.0,A Copper(II)-Nitrite Complex Hydrogen-Bonded to a Protonated Amine in the Second-Coordination-Sphere
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,['7632-00-0'],['75-05-8'],['2773404-82-1'],42.0,A Copper(II)-Nitrite Complex Hydrogen-Bonded to a Protonated Amine in the Second-Coordination-Sphere
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,['7782-44-7'],['920-66-1'],['13463-67-7'],40.0,"Visible-light Induced Oxidative Coupling of Phenols and Alkenylphenols with a Recyclable, Solid Photocatalyst"
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['1256346-57-2', '7664-93-9']","['67-64-1', '7732-18-5']",[],40.0,Bis(μ-oxo) Dicopper(III) Species of the Simplest Peralkylated Diamine: Enhanced Reactivity toward Exogenous Substrates
"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3,5-7,11H,1,4H2,2H3",RRAFCDWBNXTKKO-UHFFFAOYSA-N,C=CCc1ccc(O)c(OC)c1,C=CCc1cc(OC)c(O)c(-c2cc(CC=C)cc(OC)c2O)c1,['82444-42-6'],['75-09-2'],[],52.0,Design and synthesis of novel magnolol derivatives as potential antimicrobial and antiproliferative compounds
"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3,5-7,11H,1,4H2,2H3",RRAFCDWBNXTKKO-UHFFFAOYSA-N,C=CCc1ccc(O)c(OC)c1,C=CCc1cc(OC)c(O)c(-c2cc(CC=C)cc(OC)c2O)c1,"['82444-42-6', '7732-18-5', '7446-09-5', '7647-01-0']","['75-09-2', '7732-18-5']",[],52.0,Oxidative coupling of 4-substituted 2-methoxy phenols using methyltributylammonium permanganate in dichloromethane
"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3,5-7,11H,1,4H2,2H3",RRAFCDWBNXTKKO-UHFFFAOYSA-N,C=CCc1ccc(O)c(OC)c1,C=CCc1cc(OC)c(O)c(-c2cc(CC=C)cc(OC)c2O)c1,[],[],[],50.0,"Controlled Synthesis of Dibenzenetriol and Diquinone from 1,2,4-Benzenetriol by Catalytic Aerobic Oxidation"
"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3,5-7,11H,1,4H2,2H3",RRAFCDWBNXTKKO-UHFFFAOYSA-N,C=CCc1ccc(O)c(OC)c1,C=CCc1cc(OC)c(O)c(-c2cc(CC=C)cc(OC)c2O)c1,"['7664-41-7', '13746-66-2', '7647-01-0']","['67-64-1', '7732-18-5']",[],50.0,Integrative natural medicine inspired graphene nanovehicle-benzoxazine derivatives as potent therapy for cancer
"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3,5-7,11H,1,4H2,2H3",RRAFCDWBNXTKKO-UHFFFAOYSA-N,C=CCc1ccc(O)c(OC)c1,C=CCc1cc(OC)c(O)c(-c2cc(CC=C)cc(OC)c2O)c1,['7722-84-1'],"['67-56-1', '7732-18-5']",[],45.0,Identification by Inverse Virtual Screening of magnolol-based scaffold as new tankyrase-2 inhibitors
"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3,5-7,11H,1,4H2,2H3",RRAFCDWBNXTKKO-UHFFFAOYSA-N,C=CCc1ccc(O)c(OC)c1,C=CCc1cc(OC)c(O)c(-c2cc(CC=C)cc(OC)c2O)c1,['7722-84-1'],"['67-56-1', '7732-18-5']",[],45.0,Chemoenzymatic Synthesis and α-Glucosidase Inhibitory Activity of Dimeric Neolignans Inspired by Magnolol
"InChI=1S/C7H8O2/c1-9-7-4-2-6(8)3-5-7/h2-5,8H,1H3",NWVVVBRKAWDGAB-UHFFFAOYSA-N,COc1ccc(O)cc1,COc1ccc(O)c(-c2cc(OC)ccc2O)c1,"['7446-70-0', '84-58-2']",['75-52-5'],[],52.0,"The Stereodynamics of 5,5'-Disubstituted BIPHEPs"
"InChI=1S/C8H10O2/c1-6-3-4-7(9)8(5-6)10-2/h3-5,9H,1-2H3",PETRWTHZSKVLRE-UHFFFAOYSA-N,COc1cc(C)ccc1O,COc1cc(C)cc(-c2cc(C)cc(OC)c2O)c1O,['7664-93-9'],"['75-09-2', '7732-18-5']",['22320-58-7'],52.0,Biphenol-based phosphoramidite ligands for the enantioselective copper-catalyzed conjugate addition of diethylzinc
"InChI=1S/C8H10O2/c1-6-3-4-7(9)8(5-6)10-2/h3-5,9H,1-2H3",PETRWTHZSKVLRE-UHFFFAOYSA-N,COc1cc(C)ccc1O,COc1cc(C)cc(-c2cc(C)cc(OC)c2O)c1O,[],[],[],50.0,"Controlled Synthesis of Dibenzenetriol and Diquinone from 1,2,4-Benzenetriol by Catalytic Aerobic Oxidation"
"InChI=1S/C8H10O2/c1-6-3-4-7(9)8(5-6)10-2/h3-5,9H,1-2H3",PETRWTHZSKVLRE-UHFFFAOYSA-N,COc1cc(C)ccc1O,COc1cc(C)cc(-c2cc(C)cc(OC)c2O)c1O,"['497-19-8', '498-02-2', '7782-44-7', '7647-01-0']","['67-56-1', '7732-18-5']",['28903-71-1'],42.0,Cobalt(II)-Porphyrin-Catalyzed Aerobic Oxidation: Oxidative Coupling of Phenols
"InChI=1S/C8H8O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-5,10H,1H3",MWOOGOJBHIARFG-UHFFFAOYSA-N,COc1cc(C=O)ccc1O,COc1cc(C=O)cc(-c2cc(C=O)cc(OC)c2O)c1O,[],[],[],50.0,"Controlled Synthesis of Dibenzenetriol and Diquinone from 1,2,4-Benzenetriol by Catalytic Aerobic Oxidation"
"InChI=1S/C8H8O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-5,10H,1H3",MWOOGOJBHIARFG-UHFFFAOYSA-N,COc1cc(C=O)ccc1O,COc1cc(C=O)cc(-c2cc(C=O)cc(OC)c2O)c1O,['7705-08-0'],['7732-18-5'],[],50.0,Facile synthesis of vanillin-based novel bischalcones identifies one that induces apoptosis and displays synergy with Artemisinin in killing chloroquine resistant Plasmodium falciparum
"InChI=1S/C8H8O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-5,10H,1H3",MWOOGOJBHIARFG-UHFFFAOYSA-N,COc1cc(C=O)ccc1O,COc1cc(C=O)cc(-c2cc(C=O)cc(OC)c2O)c1O,['14293-73-3'],"['67-64-1', '7732-18-5']",['7720-78-7'],47.0,"Studies of nitrile oxide cycloadditions, and the phenolic oxidative coupling of vanillin aldoxime by Geobacillus sp. DDS012 from Italian rye grass silage"
"InChI=1S/C8H8O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-5,10H,1H3",MWOOGOJBHIARFG-UHFFFAOYSA-N,COc1cc(C=O)ccc1O,COc1cc(C=O)cc(-c2cc(C=O)cc(OC)c2O)c1O,['7782-44-7'],"['67-56-1', '7732-18-5']",[],44.0,On the Reactions of Two Fungal Laccases Differing in Their Redox Potential with Lignin Model Compounds: Products and Their Rate of Formation
"InChI=1S/C22H27NO5/c1-22(2,3)17-12-16(10-11-19(17)24)13-18(20(25)27-4)23-21(26)28-14-15-8-6-5-7-9-15/h5-12,18,24H,13-14H2,1-4H3,(H,23,26)",IQQXJQWQWXUKQX-UHFFFAOYSA-N,COC(=O)C(Cc1ccc(O)c(C(C)(C)C)c1)NC(=O)OCc1ccccc1,COC(=O)C(Cc1cc(-c2cc(CC(NC(=O)OCc3ccccc3)C(=O)OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1)NC(=O)OCc1ccccc1,['7782-44-7'],['920-66-1'],"['1625-91-8', '1442433-71-7']",44.0,"Oxidative photocatalytic homo- and cross-coupling of phenols: Nonenzymatic, catalytic method for coupling tyrosine"
"InChI=1S/C9H10O3/c1-6(10)7-3-4-8(11)9(5-7)12-2/h3-5,11H,1-2H3",DFYRUELUNQRZTB-UHFFFAOYSA-N,COc1cc(C(C)=O)ccc1O,COc1cc(C(C)=O)cc(-c2cc(C(C)=O)cc(OC)c2O)c1O,['3240-34-4'],['75-05-8'],[],43.0,Structural Studies on Bioactive Compounds. 32.Oxidation of Tyrphostin Protein Tyrosine Kinase Inhibitors with Hypervalent Iodine Reagents
"InChI=1S/C8H7NO2/c1-11-8-4-6(5-9)2-3-7(8)10/h2-4,10H,1H3",QJRWLNLUIAJTAD-UHFFFAOYSA-N,COc1cc(C#N)ccc1O,COc1cc(C#N)cc(-c2cc(C#N)cc(OC)c2O)c1O,['7705-08-0'],['7732-18-5'],[],48.0,Polymerization in Carbone: A Novel Method for the Synthesis of More Sustainable Electrodes and Their Application as Cathodes for Lithium-Organic Energy Storage Materials Based On Vanillin
"InChI=1S/C9H10O4/c1-12-8-5-6(9(11)13-2)3-4-7(8)10/h3-5,10H,1-2H3",BVWTXUYLKBHMOX-UHFFFAOYSA-N,COC(=O)c1ccc(O)c(OC)c1,COC(=O)c1cc(OC)c(O)c(-c2cc(C(=O)OC)cc(OC)c2O)c1,['3240-34-4'],[],[],51.0,Design and synthesis of a stereodynamic catalyst with reversal of selectivity by enantioselective self-inhibition
"InChI=1S/C9H10O4/c1-12-8-5-6(9(11)13-2)3-4-7(8)10/h3-5,10H,1-2H3",BVWTXUYLKBHMOX-UHFFFAOYSA-N,COC(=O)c1ccc(O)c(OC)c1,COC(=O)c1cc(OC)c(O)c(-c2cc(C(=O)OC)cc(OC)c2O)c1,['3240-34-4'],['75-05-8'],[],51.0,Inducing Enantioselectivity in a Dynamic Catalyst by Supramolecular Interlocking
"InChI=1S/C9H10O4/c1-12-8-5-6(9(11)13-2)3-4-7(8)10/h3-5,10H,1-2H3",BVWTXUYLKBHMOX-UHFFFAOYSA-N,COC(=O)c1ccc(O)c(OC)c1,COC(=O)c1cc(OC)c(O)c(-c2cc(C(=O)OC)cc(OC)c2O)c1,['3240-34-4'],[],[],51.0,Enantioselectivity Induced by Stereoselective Interlocking: A Novel Core Motif for Tropos Ligands
"InChI=1S/C9H10O4/c1-12-8-5-6(9(11)13-2)3-4-7(8)10/h3-5,10H,1-2H3",BVWTXUYLKBHMOX-UHFFFAOYSA-N,COC(=O)c1ccc(O)c(OC)c1,COC(=O)c1cc(OC)c(O)c(-c2cc(C(=O)OC)cc(OC)c2O)c1,['7722-84-1'],"['67-64-1', '7732-18-5']",['9003-99-0'],43.0,Synthesis of highly thermally stable divanillic acid-derived polyamides and their mechanical properties
"InChI=1S/C9H10O4/c1-12-8-5-6(9(11)13-2)3-4-7(8)10/h3-5,10H,1-2H3",BVWTXUYLKBHMOX-UHFFFAOYSA-N,COC(=O)c1ccc(O)c(OC)c1,COC(=O)c1cc(OC)c(O)c(-c2cc(C(=O)OC)cc(OC)c2O)c1,['3240-34-4'],['75-05-8'],[],40.0,Structural Studies on Bioactive Compounds. 32.Oxidation of Tyrphostin Protein Tyrosine Kinase Inhibitors with Hypervalent Iodine Reagents
"InChI=1S/C8H10O/c1-6-3-4-8(9)7(2)5-6/h3-5,9H,1-2H3",KUFFULVDNCHOFZ-UHFFFAOYSA-N,Cc1ccc(O)c(C)c1,Cc1cc(C)c(O)c(-c2cc(C)cc(C)c2O)c1,"['1941-30-6', '7732-18-5']",['920-66-1'],[],51.0,"Selective and Scalable Dehydrogenative Electrochemical Synthesis of 3,3',5,5'-Tetramethyl-2,2'-biphenol"
"InChI=1S/C8H10O/c1-6-3-4-8(9)7(2)5-6/h3-5,9H,1-2H3",KUFFULVDNCHOFZ-UHFFFAOYSA-N,Cc1ccc(O)c(C)c1,Cc1cc(C)c(O)c(-c2cc(C)cc(C)c2O)c1,['7588-22-9'],['920-66-1'],[],47.0,Ortho-selective phenol-coupling reaction by anodic treatment on boron-doped diamond electrode using fluorinated alcohols
"InChI=1S/C8H10O/c1-6-3-4-8(9)7(2)5-6/h3-5,9H,1-2H3",KUFFULVDNCHOFZ-UHFFFAOYSA-N,Cc1ccc(O)c(C)c1,Cc1cc(C)c(O)c(-c2cc(C)cc(C)c2O)c1,"['497-19-8', '7782-44-7', '7647-01-0']","['67-56-1', '7732-18-5']",['28903-71-1'],46.0,Cobalt(II)-Porphyrin-Catalyzed Aerobic Oxidation: Oxidative Coupling of Phenols
"InChI=1S/C8H10O/c1-6-3-4-8(9)7(2)5-6/h3-5,9H,1-2H3",KUFFULVDNCHOFZ-UHFFFAOYSA-N,Cc1ccc(O)c(C)c1,Cc1cc(C)c(O)c(-c2cc(C)cc(C)c2O)c1,[],['920-66-1'],"['13826-86-3', '105560-52-9']",41.0,"Selective, Catalytic, and Metal-Free Coupling of Electron-Rich Phenols and Anilides Using Molecular Oxygen as Terminal Oxidant"
"InChI=1S/C8H10O/c1-2-7-3-5-8(9)6-4-7/h3-6,9H,2H2,1H3",HXDOZKJGKXYMEW-UHFFFAOYSA-N,CCc1ccc(O)cc1,CCc1ccc(O)c(-c2cc(CC)ccc2O)c1,"['7446-70-0', '7705-08-0', '7647-01-0']","['75-09-2', '7732-18-5']",[],47.0,"Lewis Acid Mediated Electrophilic Cyanation of 2,2'-Biphenols"
"InChI=1S/C11H16O/c1-8-5-6-9(10(12)7-8)11(2,3)4/h5-7,12H,1-4H3",XOUQAVYLRNOXDO-UHFFFAOYSA-N,Cc1ccc(C(C)(C)C)c(O)c1,Cc1ccc(C(C)(C)C)c(O)c1-c1c(C)ccc(C(C)(C)C)c1O,['110-05-4'],['108-90-7'],[],45.0,Counterion-Enhanced Pd/Enamine Catalysis: Direct Asymmetric α-Allylation of Aldehydes with Allylic Alcohols by Chiral Amines and Achiral or Racemic Phosphoric Acids
"InChI=1S/C11H16O/c1-8-5-6-9(10(12)7-8)11(2,3)4/h5-7,12H,1-4H3",XOUQAVYLRNOXDO-UHFFFAOYSA-N,Cc1ccc(C(C)(C)C)c(O)c1,Cc1ccc(C(C)(C)C)c(O)c1-c1c(C)ccc(C(C)(C)C)c1O,['110-05-4'],['108-90-7'],[],45.0,Counterion Enhanced Organocatalysis: A Novel Approach for the Asymmetric Transfer Hydrogenation of Enones
"InChI=1S/C11H16O/c1-8-5-6-10(12)9(7-8)11(2,3)4/h5-7,12H,1-4H3",IKEHOXWJQXIQAG-UHFFFAOYSA-N,Cc1ccc(O)c(C(C)(C)C)c1,Cc1cc(-c2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['497-19-8', '7782-44-7', '7647-01-0']","['67-56-1', '7732-18-5']",['28903-71-1'],50.0,Cobalt(II)-Porphyrin-Catalyzed Aerobic Oxidation: Oxidative Coupling of Phenols
"InChI=1S/C10H14O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h5-7,11H,3-4H2,1-2H3",PXIKRTCSSLJURC-UHFFFAOYSA-N,CCCc1ccc(O)c(OC)c1,CCCc1cc(OC)c(O)c(-c2cc(CCC)cc(OC)c2O)c1,"['127-09-3', '13746-66-2']",['7732-18-5'],[],42.0,Pd/C-Catalyzed Hydrogenolysis of Dibenzodioxocin Lignin Model Compounds Using Silanes and Water as Hydrogen Source
"InChI=1S/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3",IWDCLRJOBJJRNH-UHFFFAOYSA-N,Cc1ccc(O)cc1,Cc1ccc(O)c(-c2cc(C)ccc2O)c1,"['7446-70-0', '7705-08-0', '7647-01-0']","['75-09-2', '7732-18-5']",[],45.0,"Lewis Acid Mediated Electrophilic Cyanation of 2,2'-Biphenols"
"InChI=1S/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3",IWDCLRJOBJJRNH-UHFFFAOYSA-N,Cc1ccc(O)cc1,Cc1ccc(O)c(-c2cc(C)ccc2O)c1,"['7446-70-0', '7705-08-0', '7647-01-0']","['75-52-5', '7732-18-5']",[],40.0,Radical-scavenging activity and cytotoxicity of p-methoxyphenol and p-cresol dimers
"InChI=1S/C10H14O/c1-10(2,3)8-4-6-9(11)7-5-8/h4-7,11H,1-3H3",QHPQWRBYOIRBIT-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)cc1,CC(C)(C)c1ccc(O)c(-c2cc(C(C)(C)C)ccc2O)c1,[],['920-66-1'],['13463-67-7'],45.0,"Visible-light Induced Oxidative Coupling of Phenols and Alkenylphenols with a Recyclable, Solid Photocatalyst"
"InChI=1S/C11H16O/c1-7(2)10-5-8(3)9(4)6-11(10)12/h5-7,12H,1-4H3",RFRYAUSWHSKOIY-UHFFFAOYSA-N,Cc1cc(O)c(C(C)C)cc1C,Cc1cc(C(C)C)c(O)c(-c2c(C)c(C)cc(C(C)C)c2O)c1C,['7446-08-4'],['64-19-7'],[],41.0,"Process for preparing 2,2'-biphenols using selenium dioxide"
"InChI=1S/C8H9ClO/c1-5-3-7(10)4-6(2)8(5)9/h3-4,10H,1-2H3",OSDLLIBGSJNGJE-UHFFFAOYSA-N,Cc1cc(O)cc(C)c1Cl,Cc1cc(O)c(-c2c(O)cc(C)c(Cl)c2C)c(C)c1Cl,['7782-44-7'],['174501-64-5'],['10049-08-8'],49.0,[Bmim]PF6/RuCl3 · xH2O: A novel and recyclable catalytic system for the oxidative coupling of β-naphthols
"InChI=1S/C11H15FO/c1-7-5-10(13)8(6-9(7)12)11(2,3)4/h5-6,13H,1-4H3",QIAJAPAPIQKNDQ-UHFFFAOYSA-N,Cc1cc(O)c(C(C)(C)C)cc1F,Cc1c(F)cc(C(C)(C)C)c(O)c1-c1c(C)c(F)cc(C(C)(C)C)c1O,[],['108-90-7'],['110-05-4'],45.0,"Electron-Withdrawing, Biphenyl-2,2'-diol-Based Compounds for Asymmetric Catalysis"
"InChI=1S/C12H18O/c1-8-6-10(12(3,4)5)11(13)7-9(8)2/h6-7,13H,1-5H3",GDGFDAKCWRGGHW-UHFFFAOYSA-N,Cc1cc(O)c(C(C)(C)C)cc1C,Cc1cc(C(C)(C)C)c(O)c(-c2c(C)c(C)cc(C(C)(C)C)c2O)c1C,['7782-44-7'],"['107-06-2', '920-66-1']","['1625-91-8', '1442433-71-7']",50.0,"Oxidative photocatalytic homo- and cross-coupling of phenols: Nonenzymatic, catalytic method for coupling tyrosine"
"InChI=1S/C12H18O/c1-8-6-10(12(3,4)5)11(13)7-9(8)2/h6-7,13H,1-5H3",GDGFDAKCWRGGHW-UHFFFAOYSA-N,Cc1cc(O)c(C(C)(C)C)cc1C,Cc1cc(C(C)(C)C)c(O)c(-c2c(C)c(C)cc(C(C)(C)C)c2O)c1C,"['7664-93-9', '7778-50-9']",['7732-18-5'],[],50.0,Asymmetric metathesis reactions involving achiral and meso substrates
"InChI=1S/C12H18O/c1-8-6-10(12(3,4)5)11(13)7-9(8)2/h6-7,13H,1-5H3",GDGFDAKCWRGGHW-UHFFFAOYSA-N,Cc1cc(O)c(C(C)(C)C)cc1C,Cc1cc(C(C)(C)C)c(O)c(-c2c(C)c(C)cc(C(C)(C)C)c2O)c1C,['7446-08-4'],['64-19-7'],[],47.0,"Process for preparing 2,2'-biphenols using selenium dioxide"
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,['2758899-84-0'],['109-99-9'],[],26.0,Involvement of a Formally Copper(III) Nitrite Complex in Proton-Coupled Electron Transfer and Nitration of Phenols
